PEAK_NUM,FRACHRSTART,FRAC_HRS_SINCE_JAN1,EPOCHTIME,CH4,WKT,LON,LAT,CH4_BASELINE,CH4_THRESHOLD,PEAK_DIST_M,PEAK_CH4,PERIOD5MIN
CFADS2274_20170315_1763.133177,1763.133177,1763.133177,1489604879.437,2.25534615,POINT(-86.78870834 33.499833194),-86.78870834,33.499833194,2.0038388541,2.20422273951,0.0,0.0,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.133306,1489604879.901,2.3238137792,POINT(-86.788708262 33.499833232),-86.788708262,33.499833232,2.0038388541,2.20422273951,0.0083763224325,0.0026802131429515892,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.133435,1489604880.367,2.3737817058,POINT(-86.788708213 33.499833255),-86.788708213,33.499833255,2.0038388541,2.20422273951,0.0135901417099,0.004609028314699853,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.133565,1489604880.835,2.4087015937,POINT(-86.788708165 33.499833277),-86.788708165,33.499833277,2.0038388541,2.20422273951,0.0186688764411,0.006665218771645388,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.133695,1489604881.302,2.4278173448,POINT(-86.788708087 33.499833301),-86.788708087,33.499833301,2.0038388541,2.20422273951,0.0263779978605,0.009933720435684848,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.133827,1489604881.778,2.4422195853,POINT(-86.788708007 33.499833324),-86.788708007,33.499833324,2.0038388541,2.20422273951,0.0342244191562,0.01337344034059038,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.133957,1489604882.247,2.4561904947,POINT(-86.788707951 33.499833336),-86.788707951,33.499833336,2.0038388541,2.20422273951,0.0395856685451,0.015798610297329402,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134087,1489604882.712,2.4651404719,POINT(-86.7887079 33.499833345),-86.7887079,33.499833345,2.00378349505,2.204161844555,0.0444193272181,0.018028652449805654,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134216,1489604883.177,2.4600485069,POINT(-86.788707849 33.499833366),-86.788707849,33.499833366,2.0037312229,2.2041043451899998,0.0496933586986,0.020435284170717282,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134345,1489604883.642,2.443834988,POINT(-86.788707798 33.499833392),-86.788707798,33.499833392,2.0037290543,2.20410195973,0.0552360136241,0.022874639491878596,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134476,1489604884.115,2.4247531769,POINT(-86.788707771 33.499833405),-86.788707771,33.499833405,2.00370092365,2.204071016015,0.0581269177716,0.024091861197130443,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134606,1489604884.58,2.4059462325,POINT(-86.788707765 33.499833406),-86.788707765,33.499833406,2.00367038355,2.204037421905,0.058694266143,0.024320091744872086,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134735,1489604885.047,2.3966345431,POINT(-86.788707774 33.499833387),-86.788707774,33.499833387,2.0036481691,2.20401298601,0.0609658149509,0.025212779474259036,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134865,1489604885.515,2.4033237,POINT(-86.788707806 33.499833337),-86.788707806,33.499833337,2.00361265945,2.2039739253949997,0.0672677893665,0.027731748225427788,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.134996,1489604885.984,2.4182281394,POINT(-86.788707844 33.499833302),-86.788707844,33.499833302,2.00357090535,2.203927995885,0.0725176873898,0.02990865641885019,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135126,1489604886.452,2.4264729648,POINT(-86.788707901 33.499833306),-86.788707901,33.499833306,2.0035458914,2.2039004805399998,0.0778216398765,0.03215184152146814,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135254,1489604886.916,2.4198166849,POINT(-86.788707952 33.49983331),-86.788707952,33.49983331,2.0035198906,2.20387187966,0.0825714374069,0.03412916700694815,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135384,1489604887.381,2.3938240061,POINT(-86.788707971 33.49983331),-86.788707971,33.49983331,2.0034829202,2.2038312122200003,0.0843331941991,0.034816853066338485,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135514,1489604887.849,2.3579353446,POINT(-86.78870799 33.49983331),-86.78870799,33.49983331,2.0034697868,2.20381676548,0.0860949523091,0.035441335637497025,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135643,1489604888.316,2.3207969645,POINT(-86.788707982 33.499833303),-86.788707982,33.499833303,2.0034461317499996,2.2037907449249996,0.0871701763933,0.035782558895995846,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135776,1489604888.792,2.3006958633,POINT(-86.788707973 33.499833296),-86.788707973,33.499833296,2.0034131551,2.20375447061,0.0883113470116,0.03612180918793242,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.135905,1489604889.258,2.3094879958,POINT(-86.788707957 33.499833304),-86.788707957,33.499833304,2.00338120045,2.203719320495,0.0900411852609,0.03665132443090551,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136034,1489604889.724,2.3328359432,POINT(-86.788707941 33.499833315),-86.788707941,33.499833315,2.0032959629000002,2.2036255591900002,0.0919639710748,0.03728495923013755,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136164,1489604890.191,2.3505949706,POINT(-86.788707941 33.499833317),-86.788707941,33.499833317,2.0031943717000003,2.2035138088700004,0.0921863609465,0.037362217604751856,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136293,1489604890.656,2.3607531886,POINT(-86.788707947 33.499833315),-86.788707947,33.499833315,2.0031129304,2.20342422344,0.0927855078638,0.03757649666296679,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136425,1489604891.129,2.3627646684,POINT(-86.788707896 33.499833339),-86.788707896,33.499833339,2.0030472704999998,2.2033519975499996,0.098215479528,0.039529751940690076,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136554,1489604891.594,2.3530277283,POINT(-86.788707804 33.499833382),-86.788707804,33.499833382,2.0029807984,2.20327887824,0.10799469104,0.0429529349072123,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136684,1489604892.063,2.3424976222,POINT(-86.788707729 33.499833413),-86.788707729,33.499833413,2.00287629415,2.203163923565,0.115756420756,0.04558898386149712,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136814,1489604892.53,2.3410495605,POINT(-86.788707676 33.49983343),-86.788707676,33.49983343,2.0028151739,2.2030966912900003,0.121021813553,0.047369920764245496,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.136945,1489604893.002,2.3447685861,POINT(-86.788707634 33.499833447),-86.788707634,33.499833447,2.00281172675,2.203092899425,0.125350752567,0.048850231153873026,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.137074,1489604893.467,2.3408122372,POINT(-86.788707613 33.499833463),-86.788707613,33.499833463,2.0027991490000003,2.2030790639,0.127988341208,0.04974177063574261,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.137204,1489604893.935,2.3229162535,POINT(-86.788707572 33.499833486),-86.788707572,33.499833486,2.0027869298,2.20306562278,0.132570211135,0.051208561556754635,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.137333,1489604894.4,2.2931122599,POINT(-86.788707436 33.49983354),-86.788707436,33.49983354,2.00277346245,2.203050808695,0.146537255685,0.055263736475499724,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.137464,1489604894.87,2.2588657876,POINT(-86.788707299 33.499833594),-86.788707299,33.499833594,2.00275346435,2.203028810785,0.160588074299,0.05886232427410234,4653495
CFADS2274_20170315_1763.133177,1763.133177,1763.137596,1489604895.344,2.2264389772,POINT(-86.788707187 33.499833649),-86.788707187,33.499833649,2.0027378242,2.20301160662,0.172640136622,0.06155838451183545,4653495
CFADS2274_20170315_1763.144366,1763.144366,1763.144366,1489604919.718,2.219890762,POINT(-86.788705132 33.499835587),-86.788705132,33.499835587,1.99989483465,2.199884318115,0.0,0.0,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.144496,1489604920.187,2.237975497,POINT(-86.78870511 33.499835594),-86.78870511,33.499835594,1.99979757575,2.199777333325,0.00218338378945,0.0005200338122623118,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.144625,1489604920.651,2.2447777163,POINT(-86.788705087 33.499835582),-86.788705087,33.499835582,1.9996577482,2.19962352302,0.00469906814423,0.0011366782810556101,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.144754,1489604921.116,2.2467087887,POINT(-86.788705069 33.499835594),-86.788705069,33.499835594,1.9995184341,2.19947027751,0.00683591818366,0.001664887000028079,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.144883,1489604921.58,2.2477353631,POINT(-86.788705056 33.499835626),-86.788705056,33.499835626,1.99944001925,2.1993840211749998,0.0105927889486,0.002597700518416668,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.145013,1489604922.046,2.2474822809,POINT(-86.788705042 33.499835649),-86.788705042,33.499835649,1.99941076265,2.1993518389149997,0.013460867988,0.0033091892401843435,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.145145,1489604922.522,2.2524510761,POINT(-86.788705028 33.499835661),-86.788705028,33.499835661,1.99937940475,2.199317345225,0.015322486107,0.0037803120489545523,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.145276,1489604922.993,2.2709271731,POINT(-86.788705013 33.499835673),-86.788705013,33.499835673,1.99935981965,2.199295801615,0.0172499077428,0.004303736841584841,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.145408,1489604923.47,2.2972100545,POINT(-86.788705 33.499835683),-86.788705,33.499835683,1.99935115425,2.199286269675,0.0188898626295,0.0047922120005998116,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.145539,1489604923.94,2.3165100239,POINT(-86.788704991 33.499835697),-86.788704991,33.499835697,1.9993467897500001,2.199281468725,0.0206561643166,0.005352417956160727,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.145669,1489604924.409,2.3230159822,POINT(-86.788705004 33.499835726),-86.788705004,33.499835726,1.9993441781999999,2.19927859602,0.0240987509603,0.006466686185544218,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.1458,1489604924.88,2.3161065304,POINT(-86.788705016 33.499835756),-86.788705016,33.499835756,1.9993122325,2.19924345575,0.0276152774388,0.007580701722354514,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.14593,1489604925.348,2.2978509129,POINT(-86.788704969 33.499835785),-86.788704969,33.499835785,1.99922444645,2.199146891095,0.0330366069441,0.009199654195981205,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146063,1489604925.826,2.2771594018,POINT(-86.788704922 33.499835815),-86.788704922,33.499835815,1.9991608447,2.19907692917,0.0385248038593,0.010725365019493354,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146192,1489604926.292,2.2619351122,POINT(-86.788704901 33.499835826),-86.788704901,33.499835826,1.9990927398,2.19900201378,0.0408243010018,0.011329770303747306,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146322,1489604926.76,2.2520251849,POINT(-86.788704885 33.499835833),-86.788704885,33.499835833,1.9990227359000001,2.19892500949,0.0424996740703,0.01175364379308032,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146452,1489604927.226,2.2430961061,POINT(-86.788704872 33.499835845),-86.788704872,33.499835845,1.99899056845,2.198889625295,0.0442978625561,0.01219259156019622,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146582,1489604927.694,2.2341151431,POINT(-86.78870486 33.499835858),-86.78870486,33.499835858,1.99899056845,2.198889625295,0.0461220456533,0.0126215018350101,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146711,1489604928.16,2.2245531869,POINT(-86.788704818 33.499835877),-86.788704818,33.499835877,1.99899056845,2.198889625295,0.0505526151304,0.013620872687483063,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146841,1489604928.627,2.2151678345,POINT(-86.788704758 33.499835901),-86.788704758,33.499835901,1.99899056845,2.198889625295,0.056723007558,0.014954771252936306,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.146971,1489604929.094,2.2075530112,POINT(-86.78870472 33.499835924),-86.78870472,33.499835924,1.99899056845,2.198889625295,0.0610768416421,0.01586281752485845,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147101,1489604929.563,2.2045131756,POINT(-86.788704702 33.499835946),-86.788704702,33.499835946,1.99899056845,2.198889625295,0.0640382590374,0.016471455748798564,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147231,1489604930.03,2.2132660784,POINT(-86.788704681 33.499835967),-86.788704681,33.499835967,1.99899056845,2.198889625295,0.0670786987275,0.017122947513858112,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147361,1489604930.498,2.2282752437,POINT(-86.788704657 33.499835988),-86.788704657,33.499835988,1.99899056845,2.198889625295,0.0703043715045,0.017862544849004208,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147492,1489604930.97,2.2408652956,POINT(-86.788704631 33.499836006),-86.788704631,33.499836006,1.99899056845,2.198889625295,0.0734377584707,0.018620431966508404,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147623,1489604931.442,2.2488749112,POINT(-86.788704604 33.499836015),-86.788704604,33.499836015,1.99899056845,2.198889625295,0.0761339163209,0.019294159598836423,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147754,1489604931.916,2.253552513,POINT(-86.788704581 33.499836025),-86.788704581,33.499836025,1.99899056845,2.198889625295,0.0785390441825,0.019906413624176746,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.147886,1489604932.391,2.2573646333,POINT(-86.788704589 33.499836047),-86.788704589,33.499836047,1.99899056845,2.198889625295,0.0810953274015,0.02056689091038818,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148016,1489604932.859,2.2592714926,POINT(-86.788704597 33.49983607),-86.788704597,33.49983607,1.99899056845,2.198889625295,0.0837582160575,0.021259990030673782,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148146,1489604933.327,2.2597901843,POINT(-86.788704575 33.499836101),-86.788704575,33.499836101,1.99899056845,2.198889625295,0.0877636394761,0.02230460291957971,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148276,1489604933.792,2.2579032272,POINT(-86.788704552 33.499836133),-86.788704552,33.499836133,1.99899056845,2.198889625295,0.0919120447038,0.023378677546631414,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148406,1489604934.26,2.250460349,POINT(-86.788704532 33.499836144),-86.788704532,33.499836144,1.99899056845,2.198889625295,0.0941335714813,0.023937324397860595,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148535,1489604934.725,2.2374935832,POINT(-86.788704512 33.499836151),-86.788704512,33.499836151,1.99899056845,2.198889625295,0.0961447778316,0.024417003175686323,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148665,1489604935.195,2.2209385037,POINT(-86.78870448 33.49983618),-86.78870448,33.49983618,1.99899056845,2.198889625295,0.100526841178,0.025389593087473943,4653497
CFADS2274_20170315_1763.144366,1763.144366,1763.148796,1489604935.665,2.2025514301,POINT(-86.788704443 33.499836218),-86.788704443,33.499836218,1.99899056845,2.198889625295,0.10596966996,0.02649754000420198,4653497
CFADS2274_20170315_1763.153744,1763.153744,1763.153744,1489604953.477,2.2010451368,POINT(-86.788704339 33.499836021),-86.788704339,33.499836021,1.99899056845,2.198889625295,0.0,0.0,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.153873,1489604953.942,2.2165914377,POINT(-86.788704347 33.499835993),-86.788704347,33.499835993,1.99899056845,2.198889625295,0.00320060588383,0.0006964546224472138,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154003,1489604954.412,2.2375089095,POINT(-86.788704337 33.499835986),-86.788704337,33.499835986,1.99899056845,2.198889625295,0.00441123672771,0.0009852122829541138,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154133,1489604954.88,2.2591087463,POINT(-86.788704327 33.499835979),-86.788704327,33.499835979,1.99899056845,2.198889625295,0.00562186707039,0.001300119241742681,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154264,1489604955.349,2.2713711284,POINT(-86.788704328 33.499835977),-86.788704328,33.499835977,1.99899056845,2.198889625295,0.0058628127538,0.0013657481619071443,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154396,1489604955.826,2.2675041606,POINT(-86.788704329 33.499835975),-86.788704329,33.499835975,1.99899056845,2.198889625295,0.00610375821506,0.0014304452932220866,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154526,1489604956.294,2.2548232446,POINT(-86.788704356 33.499835952),-86.788704356,33.499835952,1.99899056845,2.198889625295,0.00968265225293,0.0023460433325868924,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154657,1489604956.765,2.242400838,POINT(-86.788704385 33.499835927),-86.788704385,33.499835927,1.99899056845,2.198889625295,0.0135502618415,0.003287459225067479,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154788,1489604957.236,2.2324005587,POINT(-86.788704396 33.499835913),-86.788704396,33.499835913,1.99899056845,2.198889625295,0.0154113724368,0.0037218610309611515,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.154917,1489604957.7,2.2238141336,POINT(-86.788704401 33.499835903),-86.788704401,33.499835903,1.99899056845,2.198889625295,0.0166161028823,0.003992712824772422,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155047,1489604958.169,2.2159518482,POINT(-86.78870441 33.499835899),-86.78870441,33.499835899,1.99899056845,2.198889625295,0.0175617482546,0.004197881254924684,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155176,1489604958.635,2.2094494172,POINT(-86.788704422 33.499835898),-86.788704422,33.499835898,1.99899056845,2.198889625295,0.0186799791403,0.004433222839768181,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155306,1489604959.103,2.2049204928,POINT(-86.78870442 33.499835894),-86.78870442,33.499835894,1.99899056845,2.198889625295,0.0191618710143,0.004532458796920231,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155438,1489604959.575,2.2055783528,POINT(-86.788704404 33.499835888),-86.788704404,33.499835888,1.99899056845,2.198889625295,0.0207885668838,0.0048685142924109505,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155567,1489604960.042,2.212015734,POINT(-86.788704387 33.499835883),-86.788704387,33.499835883,1.99899056845,2.198889625295,0.0224600507665,0.005224582423246957,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155696,1489604960.507,2.2237359716,POINT(-86.788704365 33.499835882),-86.788704365,33.499835882,1.9989545769500001,2.198850034645,0.0245030076947,0.0056838011307759305,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155827,1489604960.976,2.2389840751,POINT(-86.788704352 33.499835879),-86.788704352,33.499835879,1.99893297475,2.198826272225,0.0257537271709,0.0059840377172670585,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.155957,1489604961.445,2.2497448735,POINT(-86.788704363 33.499835873),-86.788704363,33.499835873,1.9988929451500002,2.1987822396650003,0.0269725144566,0.006289772858118275,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.156088,1489604961.916,2.2538870296,POINT(-86.788704372 33.499835866),-86.788704372,33.499835866,1.99884916655,2.1987340832049997,0.0281136850568,0.006580814569372823,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.15622,1489604962.393,2.2528354138,POINT(-86.788704357 33.499835862),-86.788704357,33.499835862,1.99882384055,2.198706224605,0.0295739322936,0.0069517342673257885,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.15635,1489604962.861,2.2486494354,POINT(-86.788704342 33.499835857),-86.788704342,33.499835857,1.9987832884499999,2.198661617295,0.031071797567,0.007326000091846159,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.156482,1489604963.336,2.2427910888,POINT(-86.788704331 33.499835867),-86.788704331,33.499835867,1.99874303585,2.198617339435,0.0325806907138,0.007694242526432029,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.156611,1489604963.801,2.2333182371,POINT(-86.78870432 33.499835878),-86.78870432,33.499835878,1.9987266456500001,2.198599310215,0.0341733020407,0.008067855752181316,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.156742,1489604964.272,2.2226764426,POINT(-86.78870429 33.499835872),-86.78870429,33.499835872,1.9987190100999999,2.1985909111099997,0.0370339116232,0.008708510529648562,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.156874,1489604964.748,2.2143082692,POINT(-86.788704256 33.499835862),-86.788704256,33.499835862,1.9987089722,2.19857986942,0.0403768784094,0.009429251818662577,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.157006,1489604965.221,2.2086204377,POINT(-86.78870426 33.499835868),-86.78870426,33.499835868,1.99867803315,2.198545836465,0.0411402127432,0.009589508064173621,4653498
CFADS2274_20170315_1763.153744,1763.153744,1763.157138,1489604965.698,2.2036609338,POINT(-86.788704278 33.499835882),-86.788704278,33.499835882,1.99860519125,2.1984657103750003,0.0434225524411,0.010057514925668403,4653498
CFADS2274_20170315_1763.186822,1763.186822,1763.186822,1489605072.559,2.1960501284,POINT(-86.788705558 33.499834721),-86.788705558,33.499834721,1.99481271415,2.194293985565,0.0,0.0,4653502
CFADS2274_20170315_1763.186822,1763.186822,1763.186952,1489605073.027,2.2110963773,POINT(-86.788705541 33.49983472),-86.788705541,33.49983472,1.99480341785,2.194283759635,0.00158022633138,0.00034179182981533676,4653502
CFADS2274_20170315_1763.186822,1763.186822,1763.187082,1489605073.497,2.216763204,POINT(-86.788705511 33.499834732),-86.788705511,33.499834732,1.99476822845,2.194245051295,0.00466542181398,0.0010266897255424886,4653502
CFADS2274_20170315_1763.186822,1763.186822,1763.187212,1489605073.963,2.2144230416,POINT(-86.788705486 33.49983474),-86.788705486,33.49983474,1.9947256297,2.19419819267,0.00714834587311,0.0015721817152768761,4653502
CFADS2274_20170315_1763.186822,1763.186822,1763.187343,1489605074.433,2.206475995,POINT(-86.788705495 33.49983473),-86.788705495,33.49983473,1.99471083025,2.194181913275,0.00853861490702,0.0018665922662886505,4653502
CFADS2274_20170315_1763.186822,1763.186822,1763.187474,1489605074.907,2.201319144,POINT(-86.788705502 33.499834722),-86.788705502,33.499834722,1.9946635292,2.19412988212,0.00963979856298,0.002094158051718985,4653502
CFADS2274_20170315_1763.186822,1763.186822,1763.187604,1489605075.375,2.1952814722,POINT(-86.788705507 33.499834723),-86.788705507,33.499834723,1.99458851195,2.194047363145,0.0101165671677,0.0021898421543552456,4653502
CFADS2274_20170315_1763.239459,1763.239459,1763.239459,1489605262.054,2.1939948281,POINT(-86.788712212 33.499831743),-86.788712212,33.499831743,1.99453177745,2.193984955195,0.0,0.0,4653508
CFADS2274_20170315_1763.239459,1763.239459,1763.23959,1489605262.524,2.1944076046,POINT(-86.788712149 33.499831762),-86.788712149,33.499831762,1.9944795469,2.19392750159,0.00621192174725,0.0012419374495118267,4653508
CFADS2274_20170315_1763.279868,1763.279868,1763.279868,1489605407.524,2.198893249,POINT(-86.788706524 33.499833576),-86.788706524,33.499833576,1.986732334,2.1854055674,0.0,0.0,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.279997,1489605407.988,2.2140980993,POINT(-86.788706582 33.49983354),-86.788706582,33.49983354,1.9867203256,2.1853923581599997,0.00670425075304,0.001524397610552883,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.280126,1489605408.454,2.2227963104,POINT(-86.788706668 33.499833511),-86.788706668,33.499833511,1.9867185679000001,2.18539042469,0.0153058402465,0.0035550414400720267,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.280257,1489605408.924,2.2230303365,POINT(-86.788706759 33.499833477),-86.788706759,33.499833477,1.9866436733500001,2.1853080406850003,0.024551979424,0.005740705427277958,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.280387,1489605409.393,2.2142658581,POINT(-86.78870687 33.499833418),-86.78870687,33.499833418,1.9865375882,2.18519134702,0.0367574312998,0.008520231866291712,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.280517,1489605409.861,2.2072375353,POINT(-86.788706983 33.499833358),-86.788706983,33.499833358,1.98648375995,2.185132135945,0.0491790331581,0.011262347372401506,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.280649,1489605410.337,2.2065290197,POINT(-86.788707091 33.499833286),-86.788707091,33.499833286,1.98645337355,2.185098710905,0.0620001391538,0.01408396055877226,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.28078,1489605410.809,2.2113711962,POINT(-86.788707198 33.499833216),-86.788707198,33.499833216,1.986417173,2.1850588903,0.07461048194,0.016920707902455714,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.280909,1489605411.274,2.2163629719,POINT(-86.788707271 33.499833191),-86.788707271,33.499833191,1.98638852895,2.185027381845,0.0819279346536,0.018603535014079513,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.28104,1489605411.744,2.2247368544,POINT(-86.78870734 33.499833171),-86.78870734,33.499833171,1.98637380395,2.185011184345,0.0887013832643,0.020218074886995636,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281172,1489605412.221,2.2340803958,POINT(-86.788707379 33.499833143),-86.788707379,33.499833143,1.9862207149,2.18484278639,0.0934732591124,0.02140083051199928,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281304,1489605412.695,2.2438230069,POINT(-86.788707407 33.499833111),-86.788707407,33.499833111,1.9860746521000001,2.18468211731,0.097877993903,0.022536143657592343,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281439,1489605413.179,2.2509755968,POINT(-86.788707448 33.499833083),-86.788707448,33.499833083,1.9860557413,2.18466131543,0.102791896037,0.023837933900880445,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281568,1489605413.644,2.2520742621,POINT(-86.788707497 33.49983306),-86.788707497,33.49983306,1.9860098408,2.18461082488,0.108005716471,0.02522514601730559,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281697,1489605414.109,2.2444725513,POINT(-86.788707534 33.499833043),-86.788707534,33.499833043,1.9859741911,2.18457161021,0.111922807197,0.026237707546898983,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281827,1489605414.576,2.2293628353,POINT(-86.788707557 33.499833036),-86.788707557,33.499833036,1.98596432655,2.184560759205,0.1141930629,0.02679028439949999,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.281957,1489605415.047,2.2091332568,POINT(-86.788707593 33.499833021),-86.788707593,33.499833021,1.9859508091,2.18454589001,0.117924638279,0.02762310652630337,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.282087,1489605415.512,2.1884807229,POINT(-86.788707656 33.499832995),-86.788707656,33.499832995,1.9859508091,2.18454589001,0.124442517282,0.028943171999002572,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.283258,1489605419.73,2.1846434212,POINT(-86.788708224 33.499832703),-86.788708224,33.499832703,1.9856821595,2.18425037545,0.186313925177,0.0412531853768827,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.283389,1489605420.2,2.1940515484,POINT(-86.788708245 33.499832699),-86.788708245,33.499832699,1.9856700413500001,2.184237045485,0.188311281798,0.041669397559636875,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.283519,1489605420.669,2.2009230874,POINT(-86.788708253 33.499832701),-86.788708253,33.499832701,1.985566365,2.1841230014999997,0.189085693403,0.04183617230478679,4653513
CFADS2274_20170315_1763.279868,1763.279868,1763.283649,1489605421.137,2.1999207301,POINT(-86.788708301 33.499832693),-86.788708301,33.499832693,1.98542840525,2.183971245775,0.193624474622,0.04280970604037537,4653513
